11000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
12000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
13000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
14000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
15000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
16000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
17000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
18000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
19000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
20000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
21000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
22000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
23000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
24000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
25000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
26000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
27000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
28000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
29000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
30000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
31000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Worker;3;S;C;Train;Worker;Up;1;S;If_B_then_S_else_S;B;HasNumberOfUnits;Barracks;1;S;S_S;S;If_B_then_S_else_S;B;HasLessNumberOfUnits;Ranged;10;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;Empty;S;If_B_then_S;B;HasNumberOfUnits;Ranged;10;S;C;Attack;;S;If_B_then_S_else_S;B;is_Type;Ranged;S;S_S;S;If_B_then_S_else_S;B;OpponentHasUnitInPlayerRange;S;C;Attack;Closest;S;C;MoveToUnit;Ally;Strongest;S;Empty;S;C;MoveToUnit;Ally;Strongest
