11000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
12000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
13000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
14000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
15000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
16000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
17000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
18000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
19000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
20000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
21000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
22000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
23000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
24000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
25000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
26000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
27000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
28000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
29000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
30000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
31000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
32000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
33000,S;For_S;S;S_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasLessNumberOfUnits;Base;1;S;C;Build;Base;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Barracks;1;S;C;Build;Barracks;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;5;S;C;Train;Worker;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Ranged;3;S;C;Train;Ranged;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Heavy;2;S;C;Train;Heavy;Up;1;S;If_B_then_S;B;HasLessNumberOfUnits;Light;2;S;C;Train;Light;Up;1;S;If_B_then_S_else_S;B;OpponentHasNumberOfUnits;Ranged;0;S;C;Attack;Strongest;S;C;Attack;Weakest;S;Empty
