11000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
12000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
13000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
14000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
15000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
16000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
17000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
18000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
19000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
20000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
21000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
22000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
23000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
24000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
25000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
26000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
27000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
28000,S;For_S;S;If_B_then_S_else_S;B;IsBuilder;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;S_S;S;If_B_then_S;B;HasNumberOfWorkersHarvesting;0;S;C;Attack;5;S;If_B_then_S;B;HasLessNumberOfUnits;Worker;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Light;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Heavy;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Ranged;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Barracks;1;S;C;Build;Worker;Up;1;S;If_B_then_S;B;OpponentHasNumberOfUnits;Base;1;S;C;Build;Worker;Up;1;S;If_B_then_S_else_S;B;HasUnitWithinDistanceFromOpponent;1;S;C;MoveToUnit;Enemy;Strongest;S;C;Idle;S;Empty;S;C;Idle
